tanggal_pemesanan,nomor_kontrak_retail,pelanggan,jenis,nama_proyek,product,area,nilai,status
10/4/2018,SO/UR/10-2018/3566,Plg 14287563,PT,Pry rm798xd0,K-350,Dawuan,4224000,Approved
10/4/2018,SO/UR/10-2018/3567,Plg 13487625,Perorangan,Pry rmx780d9,K-225 N,Bandung Barat,26716250,Approved
10/4/2018,SO/UR/10-2018/3568,Plg 15324867,Perorangan,Pry drxm0987,K-300,Bandung Barat,13128500,Approved
10/4/2018,SO/UR/10-2018/3569,Plg 14386725,PT,Pry rxd897m0,K-250,Palimanan,56182500,Approved
10/4/2018,SO/UR/10-2018/3570,Plg 23748615,PT,Pry dm0rx798,K-300,BSD,14437500,Approved
10/4/2018,SO/UR/10-2018/3571,Plg 23748651,Perorangan,Pry dm0rx789,K-300,Taman Anggrek II,47660250,Approved
10/4/2018,SO/UR/10-2018/3572,Plg 15287643,PT,Pry r8x097dm,K-225 N,Lenteng Agung,10395000,Approved
10/4/2018,SO/UR/10-2018/3573,Plg 12574836,Perorangan,Pry rd0m87x9,K-350,Lenteng Agung,176000000,Approved
10/4/2018,SO/UR/10-2018/3574,Plg 14358276,PT,Pry rxd0m987,K-350 N,Cibitung,4812500,Approved
10/4/2018,SO/UR/10-2018/3575,Plg 23751468,Perorangan,Pry dm0r9x87,K-125 N,Dawuan,15741000,Approved
10/4/2018,SO/UR/10-2018/3576,Plg 23751468,Perorangan,Pry dm0r9x87,K-350 N,Dawuan,104236000,Approved
10/4/2018,SO/UR/10-2018/3577,Plg 12758463,Perorangan,Pry rd97xm80,K-300,Taman Anggrek II,25987500,Approved
10/4/2018,SO/UR/10-2018/3578,Plg 23751486,Perorangan,Pry dm0r9x78,K-300 N,Tambak Sumur,20600250,Approved
10/4/2018,SO/UR/10-2018/3580,Plg 12783654,PT,Pry dm0r98x7,K-175,BSD,13475000,Approved
10/4/2018,SO/UR/10-2018/3581,Plg 13548762,PT,Pry rm8d970x,K-400,BSD,41250000,Approved
10/4/2018,SO/UR/10-2018/3582,Plg 13548762,PT,Pry rm8d970x,K-350,BSD,30112500,Approved
10/4/2018,SO/UR/10-2018/3583,Plg 13542687,CV,Pry rmx89d70,"K-650 N,Class P-1 N",Palimanan,67443750,Approved
10/4/2018,SO/UR/10-2018/3584,Plg 13542687,CV,Pry rmx89d70,"K-650 N,Class P-1 N",Palimanan,59950000,Approved
10/4/2018,SO/UR/10-2018/3585,Plg 23716458,Perorangan,Pry dmx8970r,K-225,Dawuan,10300125,Approved
10/4/2018,SO/UR/10-2018/3586,Plg 21738465,Perorangan,Pry dr0m897x,K-350 N,Dawuan,241147500,Approved
10/4/2018,SO/UR/10-2018/3587,Plg 21738465,Perorangan,Pry dr0m897x,K-125 N,Dawuan,47004375,Approved
10/4/2018,SO/UR/10-2018/3588,Plg 23751648,Perorangan,Pry dm0r987x,K-300,Pulo Gadung,24345750,Approved
10/5/2018,SO/UR/10-2018/3589,Plg 13527486,Perorangan,Pry dm0rx987,K-300,Bandung Timur,6622000,Approved
10/5/2018,SO/UR/10-2018/3590,Plg 23751684,Perorangan,Pry rdx0m789,K-250,Taman Anggrek II,4743750,Approved
10/5/2018,SO/UR/10-2018/3591,Plg 16427835,PT,Pry r0789xdm,K-225,Lenteng Agung,11220000,Approved
10/5/2018,SO/UR/10-2018/3592,Plg 17256348,Perorangan,Pry dm0r97x8,K-300,Pulo Gadung,4558125,Approved
10/5/2018,SO/UR/10-2018/3593,Plg 21584736,CV,Pry drxm8970,K-250,Cibubur,4874375,Approved
10/5/2018,SO/UR/10-2018/3594,Plg 23751846,PT,Pry dm0r978x,K-300,Cikupa,12144000,Approved
10/5/2018,SO/UR/10-2018/3595,Plg 12845673,PT,Pry rd807x9m,K-300,Cikupa,11132000,Approved
10/5/2018,SO/UR/10-2018/3596,Plg 23687145,PT,Pry dmx8r907,K-300,Casablanca,5857500,Approved
10/5/2018,SO/UR/10-2018/3597,Plg 23751864,Perorangan,Pry dm0r8x97,K-250 N,Palimanan,19800000,Approved
10/5/2018,SO/UR/10-2018/3598,Plg 23754168,Perorangan,Pry rdmx0798,K-250,Bandung Timur,24131250,Approved
10/5/2018,SO/UR/10-2018/3599,Plg 18376245,CV,Pry r7dm8x90,K-300,Dadap,13648250,Approved
10/5/2018,SO/UR/10-2018/3600,Plg 23754186,Perorangan,Pry dm0r8x79,K-225,Cikupa,11220000,Approved
10/5/2018,SO/UR/10-2018/3601,Plg 23718465,Perorangan,Pry dmx8709r,K-250 N,Palimanan,62964000,Approved
10/5/2018,SO/UR/10-2018/3602,Plg 23754618,Perorangan,Pry dm0r89x7,K-300,Cibitung,27335000,Approved
10/5/2018,SO/UR/10-2018/3603,Plg 14782365,PT,Pry rx90d8m7,K-225,BSD,38115000,Approved
10/5/2018,SO/UR/10-2018/3604,Plg 15836742,PT,Pry dr0x897m,K-350,Cibitung,7837500,Approved
10/5/2018,SO/UR/10-2018/3605,Plg 12435867,Perorangan,Pry rdmx0798,K-300,Cakung,4681875,Approved
10/5/2018,SO/UR/10-2018/3606,Plg 21675483,Perorangan,Pry drx89m07,K-300,Casablanca,20757000,Approved
10/5/2018,SO/UR/10-2018/3607,Plg 12758364,PT,Pry rd97m80x,K-250,Taman Anggrek II,9673125,Approved
10/5/2018,SO/UR/10-2018/3608,Plg 14835762,PT,Pry dm0r897x,K-225,Tambak Sumur,27192000,Approved
10/5/2018,SO/UR/10-2018/3609,Plg 12745638,Perorangan,Pry rd907m8x,K-300,Dadap,66412500,Approved
10/5/2018,SO/UR/10-2018/3610,Plg 23754681,PT,Pry dm0r87x9,K-350 N,Green Lake,10491250,Approved
10/5/2018,SO/UR/10-2018/3611,Plg 21745836,PT,Pry dr0x9m78,K-300 N,Tambak Sumur,140868750,Approved
10/5/2018,SO/UR/10-2018/3612,Plg 23746518,PT,Pry rd9x807m,K-250,Kebon Jeruk,54697500,Approved
10/5/2018,SO/UR/10-2018/3613,Plg 14723568,Perorangan,Pry rx08md79,K-300,Cilacap,31102500,Approved
10/5/2018,SO/UR/10-2018/3614,Plg 12347586,PT,Pry rmd879x0,K-350 N,Cibitung,32760750,Approved
10/5/2018,SO/UR/10-2018/3615,Plg 13625874,Perorangan,Pry rm0d9x87,K-350 N,Bandung Timur,14052500,Approved
10/5/2018,SO/UR/10-2018/3616,Plg 23754816,Perorangan,Pry dm0r879x,K-225,Tambak Sumur,4372500,Approved
10/5/2018,SO/UR/10-2018/3617,Plg 23754861,Perorangan,Pry rdmx0798,K-250,Cakung,12333750,Approved
10/5/2018,SO/UR/10-2018/3618,Plg 12345768,PT,Pry rdmx0897,K-300,Pulo Gadung,5692500,Approved
10/5/2018,SO/UR/10-2018/3619,Plg 12638574,PT,Pry rd098xm7,K-350,BSD,10234125,Approved
10/5/2018,SO/UR/10-2018/3620,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,6369000,Approved
10/5/2018,SO/UR/10-2018/3621,Plg 14578263,PT,Pry rxm9078d,K-325 N,Lenteng Agung,50187500,Approved
10/5/2018,SO/UR/10-2018/3622,Plg 12365874,PT,Pry drx9m870,K-100,BSD,61875000,Approved
10/5/2018,SO/UR/10-2018/3624,Plg 12645738,PT,Pry rd08m9x7,K-300 N,BSD,26565000,Approved
10/5/2018,SO/UR/10-2018/3625,Plg 13576284,PT,Pry rmx8d097,K-350,Dawuan,9900000,Approved
10/5/2018,SO/UR/10-2018/3626,Plg 23748615,PT,Pry dm0r7x98,K-300,BSD,3850000,Approved
10/5/2018,SO/UR/10-2018/3627,Plg 12578463,Perorangan,Pry rd0xm897,K-175 N,Lenteng Agung,5445000,Approved
10/5/2018,SO/UR/10-2018/3628,Plg 21465783,Perorangan,Pry rdmx0798,K-225,Sentul,31906875,Approved
10/5/2018,SO/UR/10-2018/3629,Plg 12456387,PT,Pry rdxm9870,"K-375 ,Fc-30 ",Casablanca,38142500,Approved
10/5/2018,SO/UR/10-2018/3630,Plg 13642857,Perorangan,Pry dm0r7x89,K-350 N,Bandung Timur,163625000,Approved
10/5/2018,SO/UR/10-2018/3631,Plg 13467582,PT,Pry rmd809x7,K-250,Cibitung,6703125,Approved
10/5/2018,SO/UR/10-2018/3632,Plg 21468375,CV,Pry r7890dxm,K-300,Palimanan,5849250,Approved
10/5/2018,SO/UR/10-2018/3633,Plg 18372546,Perorangan,Pry r7dm0x98,K-250,Sentul,38500000,Approved
10/5/2018,SO/UR/10-2018/3634,Plg 21635487,PT,Pry drx09m87,K-250,Tanah Abang,7194000,Approved
10/5/2018,SO/UR/10-2018/3635,Plg 23756148,Perorangan,Pry rdmx0798,K-250,Cakung,7150000,Approved
10/5/2018,SO/UR/10-2018/3636,Plg 23756184,PT,Pry dm0r79x8,K-300,Cikupa,6613750,Approved
10/5/2018,SO/UR/10-2018/3637,Plg 12378546,Perorangan,Pry rdm0x879,K-250,Pulo Gadung,12685750,Approved
10/5/2018,SO/UR/10-2018/3638,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,15922500,Approved
10/5/2018,SO/UR/10-2018/3639,Plg 15267384,Perorangan,Pry rx7dm098,K-350,Cakung,9553500,Approved
10/5/2018,SO/UR/10-2018/3640,Plg 23756418,CV,Pry dm0r798x,K-300,Bandung Timur,44275000,Approved
10/5/2018,SO/UR/10-2018/3641,Plg 13576842,PT,Pry rmx8d970,K-350,Dawuan,3052500,Approved
10/5/2018,SO/UR/10-2018/3643,Plg 23756481,Perorangan,Pry rdmx0798,K-225,Pulo Gadung,18562500,Approved
10/5/2018,SO/UR/10-2018/3644,Plg 17235648,PT,Pry r9087xmd,"K-300 ,Fc-25 ",BSD,51975000,Approved
10/5/2018,SO/UR/10-2018/3645,Plg 23687145,PT,Pry dmx8r907,K-300,Casablanca,976250,Approved
10/5/2018,SO/UR/10-2018/3646,Plg 12837654,Perorangan,Pry rd809mx7,K-225,Cikupa,11935000,Approved
10/5/2018,SO/UR/10-2018/3647,Plg 23756814,Perorangan,Pry rdmx0798,K-300 N,Lenteng Agung,14355000,Approved
10/5/2018,SO/UR/10-2018/3648,Plg 23756841,PT,Pry dm0r78x9,K-350 N,Kebon Jeruk,4500375,Approved
10/5/2018,SO/UR/10-2018/3649,Plg 23758146,Perorangan,Pry dm0r789x,K-350 N,Dawuan,60720000,Approved
10/5/2018,SO/UR/10-2018/3650,Plg 23758164,Perorangan,Pry dm0xr987,K-225,Bekasi,18975000,Approved
10/5/2018,SO/UR/10-2018/3651,Plg 18374526,Perorangan,Pry rdm0x879,K-225 N,Bandung Timur,20630500,Approved
10/5/2018,SO/UR/10-2018/3652,Plg 16573428,Perorangan,Pry r9mx078d,K-250,Sentul,108597500,Approved
10/5/2018,SO/UR/10-2018/3653,Plg 21564378,PT,Pry drm890x7,K-225,Pulo Gadung,5486250,Approved
10/5/2018,SO/UR/10-2018/3654,Plg 23758416,CV,Pry dm0xr978,K-125 N,Dawuan,26235000,Approved
10/5/2018,SO/UR/10-2018/3655,Plg 18574623,Perorangan,Pry dm0xr897,K-250,Taman Anggrek II,7643625,Approved
10/5/2018,SO/UR/10-2018/3656,Plg 12347586,PT,Pry dm0xr879,K-250,Bekasi,38667750,Approved
10/5/2018,SO/UR/10-2018/3657,Plg 18365472,PT,Pry r879x0dm,K-300,Bandung Timur,32579250,Approved
10/5/2018,SO/UR/10-2018/3658,Plg 12658374,Perorangan,Pry rd078x9m,K-300,Taman Anggrek II,4743750,Approved
10/5/2018,SO/UR/10-2018/3659,Plg 23746518,PT,Pry rd9x807m,K-250,Green Lake,2734875,Approved
10/5/2018,SO/UR/10-2018/3660,Plg 21547683,PT,Pry drm8x079,K-250,Dadap,10209375,Approved
10/5/2018,SO/UR/10-2018/3661,Plg 15864273,Perorangan,Pry r0987xmd,K-300 N,Pulo Gadung,10345500,Approved
10/6/2018,SO/UR/10-2018/3662,Plg 23758461,Perorangan,Pry dm0xr798,K-225,Bandung Timur,13746563,Approved
10/6/2018,SO/UR/10-2018/3663,Plg 23758614,Perorangan,Pry rdmx8079,K-300,Cakung,13475000,Approved
10/6/2018,SO/UR/10-2018/3664,Plg 21756834,CV,Pry dr098m7x,K-300 N,Dawuan,68310000,Approved
10/6/2018,SO/UR/10-2018/3665,Plg 14325786,Perorangan,Pry rdm8097x,K-175,Cibubur,34980000,Approved
10/6/2018,SO/UR/10-2018/3666,Plg 23758641,Perorangan,Pry rdmx0798,K-225,Cibubur,6121500,Approved
10/6/2018,SO/UR/10-2018/3667,Plg 13586274,CV,Pry rmx87d90,K-300 N,Bandung Timur,6737500,Approved
10/6/2018,SO/UR/10-2018/3668,Plg 23761458,Perorangan,Pry dm0xr789,K-300 N,Cikupa,17875000,Approved
10/6/2018,SO/UR/10-2018/3669,Plg 17463528,PT,Pry r8d907xm,K-350,BSD,18562500,Approved
10/6/2018,SO/UR/10-2018/3670,Plg 12864375,Perorangan,Pry rmdx0978,K-300,Cibubur,21021000,Approved
10/6/2018,SO/UR/10-2018/3671,Plg 21635478,PT,Pry drx0m789,K-100,Taman Anggrek II,12320000,Approved
10/6/2018,SO/UR/10-2018/3672,Plg 21635478,PT,Pry drx0m789,K-250,Taman Anggrek II,6930000,Approved
10/6/2018,SO/UR/10-2018/3673,Plg 13684527,Perorangan,Pry drx8709m,K-250 N,Palimanan,96250000,Approved
10/6/2018,SO/UR/10-2018/3674,Plg 21756843,Perorangan,Pry dr098xm7,K-250,Dawuan,5618250,Approved
10/6/2018,SO/UR/10-2018/3675,Plg 12357864,PT,Pry rdm09x78,K-225,Pulo Gadung,124162500,Approved
10/6/2018,SO/UR/10-2018/3676,Plg 12736485,CV,Pry rmd09x78,K-225,Cibubur,45650000,Approved
10/6/2018,SO/UR/10-2018/3677,Plg 18574623,Perorangan,Pry dm0xr897,K-250,Taman Anggrek II,1798500,Approved
10/6/2018,SO/UR/10-2018/3678,Plg 23761485,Perorangan,Pry dm0x9r87,K-225,Bandung Timur,8800000,Approved
10/6/2018,SO/UR/10-2018/3679,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,14861000,Approved
10/6/2018,SO/UR/10-2018/3680,Plg 13684527,Perorangan,Pry dm0x9r78,K-225,Palimanan,14806000,Approved
10/6/2018,SO/UR/10-2018/3681,Plg 23761548,Perorangan,Pry dm0x98r7,K-225,Bandung Timur,11085938,Approved
10/6/2018,SO/UR/10-2018/3682,Plg 23761584,Perorangan,Pry dm0x987r,K-350 N,Bandung Barat,99247500,Approved
10/6/2018,SO/UR/10-2018/3683,Plg 21548637,PT,Pry rdmx0798,"K-325 ,Fc-25 ",Cibubur,33396000,Approved
10/6/2018,SO/UR/10-2018/3684,Plg 23761845,Perorangan,Pry rd8709mx,K-250,Sentul,25141875,Approved
10/6/2018,SO/UR/10-2018/3685,Plg 18254763,Perorangan,Pry rdm089x7,K-225,Cibubur,9755625,Approved
10/6/2018,SO/UR/10-2018/3687,Plg 23761854,Perorangan,Pry dm0x97r8,K-225,Pulo Gadung,26235000,Approved
10/6/2018,SO/UR/10-2018/3688,Plg 13745268,PT,Pry rm087dx9,K-350 N,Kertajati Cirebon,203500000,Approved
10/6/2018,SO/UR/10-2018/3689,Plg 23714856,Perorangan,Pry dmx80r97,K-250,Sentul,1897500,Approved
10/6/2018,SO/UR/10-2018/3690,Plg 13625874,Perorangan,Pry rm0d9x87,K-350 N,Bandung Timur,7026250,Approved
10/6/2018,SO/UR/10-2018/3691,Plg 23764158,Perorangan,Pry dm0x978r,K-300,Cibubur,6862625,Approved
10/6/2018,SO/UR/10-2018/3692,Plg 13467582,PT,Pry rmd809x7,K-300 N,Cibitung,46200000,Approved
10/6/2018,SO/UR/10-2018/3693,Plg 23764185,Perorangan,Pry dm0x8r97,K-225 N,Bandung Barat,20398125,Approved
10/6/2018,SO/UR/10-2018/3694,Plg 13586274,CV,Pry rmx87d90,K-300 N,Bandung Timur,6256250,Approved
10/6/2018,SO/UR/10-2018/3695,Plg 18376245,CV,Pry r7dm8x90,K-300,Dadap,6824125,Approved
10/6/2018,SO/UR/10-2018/3696,Plg 23764518,Perorangan,Pry dm0x8r79,K-300,Taman Anggrek II,5940000,Approved
10/6/2018,SO/UR/10-2018/3697,Plg 23764581,Perorangan,Pry dm0x89r7,K-225,Sentul,7095000,Approved
10/6/2018,SO/UR/10-2018/3698,Plg 13475682,Perorangan,Pry rdm0x879,K-250,Delta Mas,12012000,Approved
10/6/2018,SO/UR/10-2018/3699,Plg 18423756,Perorangan,Pry r7dx09m8,K-300,Pulo Gadung,45443750,Approved
10/6/2018,SO/UR/10-2018/3700,Plg 23764815,PT,Pry dm0x897r,K-350,Dadap,5156250,Approved
10/6/2018,SO/UR/10-2018/3701,Plg 14386752,Perorangan,Pry rd087xm9,K-250,Bandung Timur,39909375,Approved
10/6/2018,SO/UR/10-2018/3702,Plg 13526748,CV,Pry dm0x87r9,K-225 N,Bandung Timur,18624375,Approved
10/6/2018,SO/UR/10-2018/3703,Plg 23687145,PT,Pry dmx8r907,K-300,Casablanca,7700000,Approved
10/6/2018,SO/UR/10-2018/3704,Plg 23764851,Perorangan,Pry rdm0x879,K-225 N,Bandung Timur,44467500,Approved
10/6/2018,SO/UR/10-2018/3705,Plg 23765148,Perorangan,Pry rx7m89d0,K-225,Kebon Jeruk,5882250,Approved
10/6/2018,SO/UR/10-2018/3707,Plg 23765184,Perorangan,Pry dm0x879r,K-175,Kebon Jeruk,4719000,Approved
10/6/2018,SO/UR/10-2018/3708,Plg 12347586,PT,Pry dm0x7r98,K-300,Pulo Gadung,56364000,Approved
10/6/2018,SO/UR/10-2018/3709,Plg 12347586,PT,Pry dm0x7r89,K-300,Bekasi,25872000,Approved
10/6/2018,SO/UR/10-2018/3710,Plg 23765418,Perorangan,Pry rdm890x7,K-300,Pulo Gadung,14586000,Approved
10/7/2018,SO/UR/10-2018/3711,Plg 14358276,PT,Pry rxd0m987,K-350 N,Cibitung,10587500,Approved
10/7/2018,SO/UR/10-2018/3712,Plg 23765481,Perorangan,Pry dm0x79r8,K-500,Dadap,15746500,Approved
10/7/2018,SO/UR/10-2018/3713,Plg 23765814,Perorangan,Pry rdm90x78,K-300,Dadap,19525000,Approved
10/7/2018,SO/UR/10-2018/3714,Plg 21756348,Perorangan,Pry dr09x87m,K-300,Bandung Timur,24062500,Approved
10/7/2018,SO/UR/10-2018/3715,Plg 21586374,Perorangan,Pry drxm7098,K-250,Palimanan,56182500,Approved
10/7/2018,SO/UR/10-2018/3716,Plg 13648257,CV,Pry rm0xd798,K-250 N,Bandung Barat,5692500,Approved
10/7/2018,SO/UR/10-2018/3717,Plg 23758146,Perorangan,Pry dm0r789x,K-350 N,Dawuan,37444000,Approved
10/7/2018,SO/UR/10-2018/3718,Plg 23765841,Perorangan,Pry dm0x798r,K-225 N,Bandung Barat,28875000,Approved
10/7/2018,SO/UR/10-2018/3719,Plg 23768145,Perorangan,Pry dm0x78r9,Mortar 1-5,BSD,7026250,Approved
10/7/2018,SO/UR/10-2018/3720,Plg 12376854,PT,Pry rdm0987x,K-250,Pulo Gadung,13013000,Approved
10/7/2018,SO/UR/10-2018/3721,Plg 15634827,Perorangan,Pry r0m89dx7,"K-350 ,Fc-30 ",Taman Anggrek II,4785000,Approved
10/7/2018,SO/UR/10-2018/3722,Plg 23716458,Perorangan,Pry dmx8970r,K-225,Dawuan,14045625,Approved
10/7/2018,SO/UR/10-2018/3723,Plg 21764853,PT,Pry dr08xm79,K-300,Pulo Gadung,13488750,Approved
10/7/2018,SO/UR/10-2018/3724,Plg 12687354,Perorangan,Pry rdmx0798,K-225,Dadap,10395000,Approved
10/7/2018,SO/UR/10-2018/3725,Plg 12687354,Perorangan,Pry rdmx0798,K-250,Dadap,13406250,Approved
10/7/2018,SO/UR/10-2018/3726,Plg 23768154,Perorangan,Pry rd087xm9,"K-350 ,K-350 ",Bandung Timur,28875000,Approved
10/7/2018,SO/UR/10-2018/3728,Plg 23764815,PT,Pry dm0x897r,K-350,Dadap,2062500,Approved
10/7/2018,SO/UR/10-2018/3729,Plg 23768415,Perorangan,Pry dm0x789r,K-250,Green Lake,19333875,Approved
10/7/2018,SO/UR/10-2018/3730,Plg 13642857,Perorangan,Pry dm0r7x89,K-350 N,Bandung Timur,22137500,Approved
10/7/2018,SO/UR/10-2018/3731,Plg 23768451,Perorangan,Pry dm09rx87,K-250,BSD,6352500,Approved
10/7/2018,SO/UR/10-2018/3732,Plg 23768514,CV,Pry dm09rx78,K-350 N,Dawuan,77924000,Approved
10/7/2018,SO/UR/10-2018/3733,Plg 23768514,CV,Pry dm09rx78,K-125 N,Dawuan,3498000,Approved
10/7/2018,SO/UR/10-2018/3734,Plg 23768154,Perorangan,Pry rd087xm9,K-350,Bandung Timur,28875000,Approved
10/8/2018,SO/UR/10-2018/3735,Plg 23758416,CV,Pry dm0xr978,K-350 N,Dawuan,122100000,Approved
10/8/2018,SO/UR/10-2018/3736,Plg 23768541,Perorangan,Pry rd0798xm,K-300,Pulo Gadung,27348750,Approved
10/8/2018,SO/UR/10-2018/3737,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,37152500,Approved
10/8/2018,SO/UR/10-2018/3738,Plg 21453768,Perorangan,Pry r780d9xm,K-300 N,Cikupa,96250000,Approved
10/8/2018,SO/UR/10-2018/3739,Plg 23781456,Perorangan,Pry dm09r8x7,"K-500 ,Fc-45 ",BSD,67925000,Approved
10/8/2018,SO/UR/10-2018/3740,Plg 23781456,Perorangan,Pry dm09r8x7,"K-500 ,Fc-45 ",BSD,26812500,Approved
10/8/2018,SO/UR/10-2018/3741,Plg 16732548,Perorangan,Pry dmx98r07,K-250,Bandung Timur,143000000,Approved
10/8/2018,SO/UR/10-2018/3742,Plg 12783654,PT,Pry rd8m7x09,K-175,Green Lake,13475000,Approved
10/8/2018,SO/UR/10-2018/3743,Plg 21375864,Perorangan,Pry dm09r87x,K-350 N,Dawuan,202400000,Approved
10/8/2018,SO/UR/10-2018/3744,Plg 13648257,CV,Pry rm0xd798,K-250 N,Bandung Barat,5692500,Approved
10/8/2018,SO/UR/10-2018/3745,Plg 23781465,Perorangan,Pry dm09r7x8,K-250,Pulo Gadung,17256250,Approved
10/8/2018,SO/UR/10-2018/3746,Plg 13426758,Perorangan,Pry rmd07x89,K-225,Delta Mas,105600000,Approved
10/8/2018,SO/UR/10-2018/3747,Plg 23781546,Perorangan,Pry rm987x0d,K-300,Tambak Sumur,14784000,Approved
10/8/2018,SO/UR/10-2018/3748,Plg 14358627,Perorangan,Pry rxd0m978,K-300,Pulo Gadung,6381375,Approved
10/8/2018,SO/UR/10-2018/3749,Plg 23781564,Perorangan,Pry dm09r78x,K-225,Delta Mas,12566813,Approved
10/8/2018,SO/UR/10-2018/3750,Plg 13576284,PT,Pry rmx8d097,K-350,Dawuan,33660000,Approved
10/8/2018,SO/UR/10-2018/3751,Plg 23781645,PT,Pry dm09xr87,"K-375 N,K-275 N",Palimanan,29988750,Approved
10/8/2018,SO/UR/10-2018/3752,Plg 15348672,PT,Pry dmx80r79,K-300,Cibubur,6930000,Approved
10/8/2018,SO/UR/10-2018/3753,Plg 13467582,PT,Pry rmd809x7,K-400 N,Cibitung,21780000,Approved
10/8/2018,SO/UR/10-2018/3754,Plg 15347682,Perorangan,Pry drx97m80,K-250,BSD,5218125,Approved
10/8/2018,SO/UR/10-2018/3755,Plg 21635478,PT,Pry drx0m789,K-250,Taman Anggrek II,27720000,Approved
10/8/2018,SO/UR/10-2018/3756,Plg 21635478,PT,Pry drx0m789,K-100,Taman Anggrek II,12320000,Approved
10/8/2018,SO/UR/10-2018/3757,Plg 13576248,PT,Pry rmx9780d,K-250 N,Dawuan,91162500,Approved
10/8/2018,SO/UR/10-2018/3758,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,7430500,Approved
10/8/2018,SO/UR/10-2018/3759,Plg 23781654,Perorangan,Pry dm09xr78,K-250,Green Lake,9755625,Approved
10/8/2018,SO/UR/10-2018/3760,Plg 18426753,Perorangan,Pry rdmx0798,K-300,Bandung Barat,57213750,Approved
10/8/2018,SO/UR/10-2018/3761,Plg 23784156,Perorangan,Pry dm09x8r7,K-250,Bekasi,23375000,Approved
10/8/2018,SO/UR/10-2018/3762,Plg 21548637,PT,Pry rdmx0798,"K-325 ,Fc-25 ",Cibubur,3036000,Approved
10/8/2018,SO/UR/10-2018/3763,Plg 23681547,Perorangan,Pry dmx908r7,K-300,Sentul,3822500,Approved
10/8/2018,SO/UR/10-2018/3764,Plg 12758436,Perorangan,Pry rd97xm08,K-300,Taman Anggrek II,54862500,Approved
10/8/2018,SO/UR/10-2018/3765,Plg 13625874,Perorangan,Pry rm0d9x87,K-350 N,Bandung Timur,3513125,Approved
10/8/2018,SO/UR/10-2018/3766,Plg 13652784,Perorangan,Pry rmx90d87,K-250 N,Dawuan,5692500,Approved
10/8/2018,SO/UR/10-2018/3767,Plg 13574286,PT,Pry rmx9870d,K-350 N,Dawuan,9900000,Approved
10/8/2018,SO/UR/10-2018/3768,Plg 23784165,Perorangan,Pry rmx07d89,K-300,Dawuan,12512500,Approved
10/8/2018,SO/UR/10-2018/3770,Plg 23784516,PT,Pry rd0x9m87,K-300,Cakung,6256250,Approved
10/8/2018,SO/UR/10-2018/3771,Plg 21687435,Perorangan,Pry dm09x87r,K-300,Sentul,117975000,Approved
10/8/2018,SO/UR/10-2018/3772,Plg 14623758,PT,Pry rxm8907d,K-300 N,Bandung Barat,19573125,Approved
10/8/2018,SO/UR/10-2018/3773,Plg 13845627,Perorangan,Pry rm8xd790,K-300,BSD,6077500,Approved
10/8/2018,SO/UR/10-2018/3774,Plg 14582376,Perorangan,Pry rdm90x78,"K-100 ,B0-0 ",Cakung,34278750,Approved
10/8/2018,SO/UR/10-2018/3775,Plg 14582376,Perorangan,Pry rdm90x78,K-350,Cakung,207900000,Approved
10/8/2018,SO/UR/10-2018/3776,Plg 13425867,PT,Pry rmd709x8,K-375,Cibitung,7218750,Approved
10/8/2018,SO/UR/10-2018/3777,Plg 21564378,PT,Pry drm890x7,K-225,Pulo Gadung,4571875,Approved
10/8/2018,SO/UR/10-2018/3778,Plg 14287653,PT,Pry rm7980xd,K-250,Kebon Jeruk,9762500,Approved
10/8/2018,SO/UR/10-2018/3779,Plg 23758146,Perorangan,Pry dm0r789x,K-350 N,Dawuan,37444000,Approved
10/9/2018,SO/UR/10-2018/3780,Plg 23784561,Perorangan,Pry dm09x7r8,K-300,Cikupa,17572500,Approved
10/9/2018,SO/UR/10-2018/3781,Plg 23784615,Perorangan,Pry dm09x78r,K-300,Dawuan,21477500,Approved
10/9/2018,SO/UR/10-2018/3782,Plg 12536487,Perorangan,Pry rdx8m970,K-250,BSD,28091250,Approved
10/9/2018,SO/UR/10-2018/3783,Plg 21563478,Perorangan,Pry dmx8r097,K-275,Green Lake,36313750,Approved
10/9/2018,SO/UR/10-2018/3784,Plg 13425867,PT,Pry dm098rx7,K-375,Cibubur,12375000,Approved
10/9/2018,SO/UR/10-2018/3786,Plg 12458763,PT,Pry rdmx7890,K-400 N,Tanah Abang,22291500,Approved
10/9/2018,SO/UR/10-2018/3787,Plg 21635487,PT,Pry drx09m87,K-250,Tanah Abang,44962500,Approved
10/9/2018,SO/UR/10-2018/3788,Plg 13574286,PT,Pry rmx9870d,K-350 N,Dawuan,12870000,Approved
10/9/2018,SO/UR/10-2018/3789,Plg 12847653,PT,Pry rd89x7m0,K-250,Mauk,474375000,Approved
10/9/2018,SO/UR/10-2018/3790,Plg 21764853,PT,Pry dr08xm79,K-300,Casablanca,13488750,Approved
10/9/2018,SO/UR/10-2018/3791,Plg 13748256,Perorangan,Pry rm9x8d70,K-300,Cilacap,58751000,Approved
